Date,Open,High,Low,Close,Adj Close,Volume,EMA5,EMA7,EMA150,Buy_Signal,Sell_Signal
2019-03-11,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,262.7721252441406,65098900,276.85199584960935,277.72571236746654,274.2944667561849,0,0
2019-03-12,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,263.7630920410156,79667500,276.94599609375,277.5928519112723,274.26706665039063,0,0
2019-03-13,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,265.5089416503906,80639200,277.747998046875,277.8699951171875,274.2450665283203,0,0
2019-03-14,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,265.3390197753906,67518400,278.9779968261719,278.1757114955357,274.2155999755859,1,0
2019-03-15,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,266.6500549316406,81309000,280.347998046875,278.7442844935826,274.18793334960935,1,0
2019-03-18,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,267.61688232421875,62199800,281.12599487304686,279.7899954659598,274.16966654459634,1,0
2019-03-19,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,267.6832580566406,90268100,281.70799560546874,280.92428152901783,274.16459981282554,1,0
2019-03-20,282.1600036621094,283.5,280.32000732421875,281.54998779296875,266.87750244140625,84609200,281.7499938964844,281.36856515066967,274.16093302408854,1,0
2019-03-21,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,269.8918151855469,79550400,282.4639953613281,282.1171395438058,274.16646647135417,1,0
2019-03-22,283.2200012207031,283.79998779296875,279.17999267578125,279.25,264.6973571777344,122659300,282.0519958496094,281.81856863839283,274.1495998128255,1,0
2019-03-25,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,264.49835205078125,85575200,281.3940002441406,281.51571219308033,274.11613321940104,0,0
2019-03-26,280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,266.4699401855469,68125900,281.13800048828125,281.4885689871652,274.0898665364583,0,0
2019-03-27,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,265.0765380859375,72224700,280.75800170898435,281.105712890625,274.0497330729167,0,0
2019-03-28,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,266.081298828125,56238500,279.95399780273436,280.8642839704241,274.01219970703124,0,0
2019-03-29,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,267.7590637207031,82186800,280.6,280.9971444266183,273.9875996907552,0,0
2019-04-01,284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,270.9344482421875,77617900,281.95799560546874,281.15428379603793,273.9878662109375,1,0
2019-04-02,286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,271.0671691894531,40070400,282.92799682617186,282.1142839704241,273.9775994873047,1,0
2019-04-03,287.32000732421875,287.760009765625,285.75,286.4200134277344,271.49371337890625,68243200,284.28200073242186,283.1685703822545,273.95519958496095,1,0
2019-04-04,286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,272.214111328125,48997500,285.5760009765625,284.03428431919644,273.93693277994794,1,0
2019-04-05,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,273.5316467285156,58621700,286.79400024414065,285.3085719517299,273.91753275553384,1,0
2019-04-08,288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,273.7402038574219,53566300,287.38600463867186,286.4628601074219,273.90746622721355,1,0
2019-04-09,287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,272.3373107910156,66142300,287.65400390625,287.1528581891741,273.88746622721357,1,0
2019-04-10,287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,273.26629638671875,52601500,288.0280029296875,287.50428989955356,273.8773329671224,1,0
2019-04-11,288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,273.19036865234375,55093100,288.2340026855469,287.8242885044643,273.8718662516276,1,0
2019-04-12,290.0,290.4700012207031,288.260009765625,290.1600036621094,275.038818359375,69727800,288.552001953125,288.3585728236607,273.88519958496096,1,0
2019-04-15,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,274.85870361328125,49596700,288.7880004882812,288.7571454729353,273.90099955240885,1,0
2019-04-16,290.95001220703125,291.010009765625,289.5,290.1600036621094,275.038818359375,52153200,289.3580017089844,288.98428780691967,273.91473286946615,1,0
2019-04-17,291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,274.3658142089844,58268300,289.5900024414062,289.07857404436385,273.91739969889323,1,0
2019-04-18,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,274.90606689453125,68708500,289.952001953125,289.46571568080356,273.92339965820315,1,0
2019-04-22,289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,275.14312744140625,40160100,289.9739990234375,289.74857003348217,273.91966634114584,1,0
2019-04-23,290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,277.6170959472656,52246600,290.5559997558594,290.4157148088728,273.93299967447916,1,0
2019-04-24,292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,277.0009765625,50392900,290.9700012207031,290.71143014090404,273.9522664388021,1,0
2019-04-25,292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,276.8303527832031,57770900,291.4899963378906,291.0085710797991,273.9598663330078,1,0
2019-04-26,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,278.1194763183594,50916400,292.1679992675781,291.4728567940848,273.97446634928383,1,0
2019-04-29,293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,278.55548095703125,57197700,292.88800048828125,292.10428292410717,273.9763997395833,1,0
2019-04-30,293.489990234375,294.3399963378906,291.9200134277344,294.0199890136719,278.6976318359375,81111700,293.1159973144531,292.6757114955357,273.98993306477865,1,0
2019-05-01,294.7200012207031,294.95001220703125,291.79998779296875,291.80999755859375,276.6027526855469,71671900,293.03199462890626,292.89571271623885,273.99519978841147,1,0
2019-05-02,291.67999267578125,292.70001220703125,289.5199890136719,291.17999267578125,276.005615234375,65030200,292.8579956054688,292.6528538295201,273.99806640625,1,0
2019-05-03,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,278.70709228515625,56543700,292.98199462890625,292.90999494280135,274.0257330322266,1,0
2019-05-06,289.25,293.30999755859375,288.8999938964844,292.82000732421875,277.5602111816406,107198100,292.7719970703125,293.0199977329799,274.03993306477867,0,0
2019-05-07,290.1499938964844,290.80999755859375,285.80999755859375,287.92999267578125,272.925048828125,144729900,291.5539978027344,292.2371390206473,274.0213330078125,0,0
2019-05-08,287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,272.5458679199219,91568300,290.697998046875,291.33142525809154,273.9933329264323,0,0
2019-05-09,285.2300109863281,287.3299865722656,283.29998779296875,286.6600036621094,271.7211608886719,103471100,289.79400024414065,290.2799987792969,273.9606663004557,0,0
2019-05-10,285.6199951171875,288.94000244140625,282.29998779296875,288.1000061035156,273.086181640625,112429300,288.6080017089844,289.75,273.93653299967445,0,0
2019-05-13,282.4200134277344,283.489990234375,279.92999267578125,280.8599853515625,266.2234802246094,127290500,286.21599731445315,288.2757132393973,273.8793328857422,0,0
2019-05-14,281.989990234375,285.1000061035156,281.8500061035156,283.3999938964844,268.63116455078125,77003200,285.30999755859375,286.75714111328125,273.8498661295573,0,0
2019-05-15,281.5899963378906,285.7699890136719,281.3599853515625,285.05999755859375,270.2046203613281,73956400,284.8159973144531,285.6485682896205,273.83146606445314,0,0
2019-05-16,285.8399963378906,289.2099914550781,285.760009765625,287.70001220703125,272.70703125,76749600,285.0239990234375,285.615713936942,273.8334661865234,0,0
2019-05-17,285.1400146484375,288.6000061035156,285.1199951171875,285.8399963378906,270.94390869140625,100353000,284.5719970703125,285.37428501674106,273.88373291015625,0,0
2019-05-20,284.05999755859375,285.9599914550781,283.1199951171875,283.95001220703125,269.1524963378906,62877600,285.19000244140625,284.98714338030135,273.96226623535154,1,0
2019-05-21,285.8299865722656,286.92999267578125,285.54998779296875,286.510009765625,271.5790100097656,46847100,285.8120056152344,284.760001046317,274.0326662190755,1,0
2019-05-22,285.45001220703125,286.69000244140625,285.1000061035156,285.6300048828125,270.744873046875,49482500,285.92600708007814,285.4414324079241,274.1075329589844,1,0
2019-05-23,283.1600036621094,283.2099914550781,280.57000732421875,282.1400146484375,267.43670654296875,98733800,284.8140075683594,285.26143537248885,274.11913309733075,0,0
2019-05-24,283.739990234375,284.20001220703125,282.0899963378906,282.7799987792969,268.0433654785156,55268100,284.20200805664064,284.9357212611607,274.1346663411458,0,0
2019-05-28,283.0899963378906,284.1499938964844,280.1300048828125,280.1499938964844,265.5504455566406,70029400,283.44200439453124,283.8571472167969,274.15966634114585,0,0
2019-05-29,278.9100036621094,279.3599853515625,276.7099914550781,278.2699890136719,263.7684631347656,104972900,281.79400024414065,282.77571759905135,274.17313293457033,0,0
2019-05-30,279.1099853515625,280.0400085449219,277.80999755859375,279.0299987792969,264.4888610839844,62523800,280.4739990234375,282.07285853794644,274.19993286132814,0,0
2019-05-31,276.20001220703125,277.1199951171875,275.239990234375,275.2699890136719,260.92474365234375,86862800,279.09999389648436,280.4671412876674,274.21099955240885,0,0
2019-06-03,275.30999755859375,276.54998779296875,273.0899963378906,274.57000732421875,260.26123046875,96428000,277.45799560546874,278.8871416364397,274.2726662190755,0,0
2019-06-04,277.1199951171875,280.67999267578125,276.6199951171875,280.5299987792969,265.91064453125,77231900,277.53399658203125,278.65713936941967,274.3423329671224,0,0
2019-06-05,282.3299865722656,282.989990234375,280.32000732421875,282.9599914550781,268.2139892578125,71169700,278.4719970703125,278.682852608817,274.4598663330078,0,0
2019-06-06,283.2900085449219,285.54998779296875,282.57000732421875,284.79998779296875,269.9581298828125,69430400,279.62599487304686,279.3471374511719,274.59946634928383,1,0
2019-06-07,285.92999267578125,288.8500061035156,285.739990234375,287.6499938964844,272.65966796875,74272200,282.10199584960935,280.68713814871654,274.73199971516925,1,0
2019-06-10,289.3699951171875,290.82000732421875,288.8699951171875,288.9700012207031,273.9107971191406,60799100,284.98199462890625,282.10713849748885,274.85426635742186,1,0
2019-06-11,290.989990234375,291.3999938964844,288.17999267578125,288.8999938964844,273.8444519042969,58641300,286.65599365234374,284.05428205217635,274.9568662516276,1,0
2019-06-12,288.6400146484375,289.260009765625,287.82000732421875,288.3900146484375,273.3610534667969,47096300,287.74199829101565,286.02856881277904,275.06686625162763,1,0
2019-06-13,289.3999938964844,289.9800109863281,288.6199951171875,289.5799865722656,274.489013671875,48945200,288.697998046875,287.32142421177457,275.17479939778644,1,0
2019-06-14,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,274.18572998046875,52324700,289.02000122070314,288.221426827567,275.26906616210937,1,0
2019-06-17,289.5199890136719,290.2200012207031,289.17999267578125,289.3699951171875,274.2899169921875,39205700,289.1,288.87428501674106,275.3247993977865,1,0
2019-06-18,291.3900146484375,293.57000732421875,290.989990234375,292.3999938964844,277.162109375,85434800,289.8,289.5528564453125,275.40413269042966,1,0
2019-06-19,292.54998779296875,293.6499938964844,291.4700012207031,293.05999755859375,277.7876892089844,78674400,290.73399658203124,290.1371416364397,275.5061326090495,1,0
2019-06-20,296.0400085449219,296.30999755859375,293.1300048828125,295.8599853515625,280.4417724609375,116570000,291.9899963378906,291.1314261300223,275.66139912923177,1,0
2019-06-21,294.1300048828125,295.5199890136719,293.760009765625,294.0,280.03411865234375,83309500,292.9379943847656,291.932852608817,275.8076658121745,1,0
2019-06-24,294.2300109863281,294.5799865722656,293.4700012207031,293.6400146484375,279.69122314453125,47582700,293.7919982910156,292.51285661969865,275.9639324951172,1,0
2019-06-25,293.70001220703125,293.7300109863281,290.6400146484375,290.760009765625,276.9480285644531,82028700,293.46400146484376,292.7271423339844,276.0821993001302,1,0
2019-06-26,291.75,292.30999755859375,290.3500061035156,290.4700012207031,276.6717834472656,51584900,292.9460021972656,292.884286063058,276.19379923502606,1,0
2019-06-27,291.30999755859375,292.05999755859375,290.8900146484375,291.5,277.6528625488281,40355200,292.0740051269531,292.7557155064174,276.3431325276693,0,0
2019-06-28,292.5799865722656,293.54998779296875,292.010009765625,293.0,279.08160400390625,59350900,291.87400512695314,292.7471444266183,276.53566589355466,0,0
2019-07-01,296.67999267578125,296.9200134277344,294.3299865722656,295.6600036621094,281.6152648925781,78705600,292.2780029296875,292.7185756138393,276.7399326578776,0,0
2019-07-02,295.6099853515625,296.489990234375,294.67999267578125,296.42999267578125,282.3486022949219,61504500,293.41199951171876,293.0657174246652,276.96113260904946,1,0
2019-07-03,297.17999267578125,298.82000732421875,297.0199890136719,298.79998779296875,284.6060485839844,40898900,295.0779968261719,293.8028564453125,277.16979919433595,1,0
2019-07-05,297.44000244140625,298.6400146484375,296.010009765625,298.4599914550781,284.2821960449219,51677300,296.4699951171875,294.9028538295201,277.3701991780599,1,0
2019-07-08,297.010009765625,298.260009765625,296.2200012207031,296.82000732421875,282.72015380859375,45841800,297.23399658203124,295.80999755859375,277.51846598307293,1,0
2019-07-09,295.5400085449219,297.5199890136719,295.4800109863281,297.19000244140625,283.07257080078125,41101300,297.5399963378906,296.6228550502232,277.6731992594401,1,0
2019-07-10,298.3699951171875,299.6600036621094,297.7799987792969,298.6099853515625,284.42510986328125,58448500,297.9759948730469,297.42428152901783,277.8262658691406,1,0
2019-07-11,299.32000732421875,299.5799865722656,298.20001220703125,299.30999755859375,285.091796875,50826100,298.0779968261719,297.9457092285156,277.9596659342448,1,0
2019-07-12,299.8500061035156,300.7300109863281,299.510009765625,300.6499938964844,286.3681640625,40326000,298.5159973144531,298.54856654575894,278.16233256022133,0,0
2019-07-15,301.1300048828125,301.1300048828125,300.19000244140625,300.75,286.4634094238281,33900000,299.3019958496094,298.827139718192,278.3683992513021,1,0
2019-07-16,300.6499938964844,300.8800048828125,299.44000244140625,299.7799987792969,285.53955078125,36650100,299.8199951171875,299.01571219308033,278.60979919433595,1,0
2019-07-17,299.75,299.92999267578125,297.739990234375,297.739990234375,283.5964050292969,36036300,299.64599609375,299.1471383231027,278.83426574707033,1,0
2019-07-18,297.19000244140625,299.25,296.70001220703125,298.8299865722656,284.6346435546875,51392600,299.54999389648435,299.3814217703683,279.06559895833334,1,0
2019-07-19,300.0400085449219,300.07000732421875,296.9800109863281,297.1700134277344,283.05352783203125,58678600,298.8539978027344,299.1757114955357,279.2769991048177,0,0
2019-07-22,297.6099853515625,298.5,297.0400085449219,297.8999938964844,283.74884033203125,43638100,298.28399658203125,298.97428240094865,279.4938657633464,0,0
2019-07-23,299.1400146484375,300.0299987792969,298.2200012207031,300.0299987792969,285.77764892578125,44564500,298.33399658203126,298.8857116699219,279.7575990804036,0,0
2019-07-24,299.19000244140625,301.44000244140625,299.0899963378906,301.44000244140625,287.1206970214844,47213200,299.0739990234375,298.9842834472656,280.06479909261066,1,0
2019-07-25,300.94000244140625,301.0,299.1099853515625,300.0,285.74908447265625,55394100,299.30800170898436,299.01571219308033,280.3642657470703,1,0
2019-07-26,300.760009765625,302.2300109863281,300.6199951171875,302.010009765625,287.6636047363281,45084100,300.2760009765625,299.62571498325894,280.7025991821289,1,0
2019-07-29,301.8800048828125,302.010009765625,300.8500061035156,301.4599914550781,287.13970947265625,38126500,300.9880004882813,300.00142996651783,281.0645324707031,1,0
2019-07-30,299.9100036621094,301.1700134277344,299.489990234375,300.7200012207031,286.4349060058594,45849000,301.1260009765625,300.5085710797991,281.46466583251953,1,0
2019-07-31,300.989990234375,301.20001220703125,295.20001220703125,297.42999267578125,283.3011169433594,104245200,300.3239990234375,300.4414280482701,281.8852658081055,0,0
2019-08-01,297.6000061035156,300.8699951171875,293.9599914550781,294.8399963378906,280.8341979980469,142646600,299.2919982910156,299.6999991280692,282.20966583251953,0,0
2019-08-02,293.8500061035156,294.1199951171875,290.8999938964844,292.6199951171875,278.71966552734375,116749700,297.41399536132815,298.4399980817522,282.50666575113934,0,0
2019-08-05,288.0899963378906,288.2099914550781,281.7200012207031,283.82000732421875,270.3376770019531,178745400,293.88599853515626,296.1285705566406,282.7471324666341,0,0
2019-08-06,285.9100036621094,288.0400085449219,284.2799987792969,287.79998779296875,274.12860107421875,120711700,291.3019958496094,294.0985674176897,282.9996657307943,0,0
2019-08-07,284.3999938964844,288.82000732421875,282.0400085449219,287.9700012207031,274.29052734375,140572300,289.4099975585938,292.17142595563615,283.25159912109376,0,0
2019-08-08,289.6199951171875,293.6199951171875,289.010009765625,293.6199951171875,279.6721496582031,87713900,289.16599731445314,291.15713936941967,283.5809990437825,0,0
2019-08-09,292.5799865722656,293.239990234375,289.6499938964844,291.6199951171875,277.76715087890625,93730000,288.96599731445315,290.327139718192,283.8425323486328,0,0
2019-08-12,289.9599914550781,291.6099853515625,287.0199890136719,288.07000732421875,274.38580322265625,65527600,289.8159973144531,289.35999843052457,284.06713236490884,1,0
2019-08-13,287.739990234375,294.1499938964844,287.3599853515625,292.54998779296875,278.6529541015625,94299800,290.7659973144531,289.3499973842076,284.30566569010415,1,0
2019-08-14,288.07000732421875,288.739990234375,283.760009765625,283.8999938964844,270.41387939453125,135622100,289.9519958496094,289.3614240373884,284.4785323079427,1,0
2019-08-15,284.8800048828125,285.6400146484375,282.3900146484375,284.6499938964844,271.12823486328125,99556600,288.1579956054687,288.9114249093192,284.6503322347005,0,0
2019-08-16,286.4800109863281,289.3299865722656,284.7099914550781,288.8500061035156,275.1287536621094,83018300,287.6039978027344,289.0371398925781,284.8494655354818,0,0
2019-08-19,292.19000244140625,293.0799865722656,291.44000244140625,292.3299865722656,278.44342041015625,53571800,288.45599365234375,288.8528529575893,285.0823321533203,0,0
2019-08-20,291.7699890136719,292.3599853515625,289.95001220703125,290.0899963378906,276.3098449707031,51596400,287.9639953613281,288.63428170340404,285.2805987548828,0,0
2019-08-21,292.4800109863281,292.8599853515625,291.7200012207031,292.45001220703125,278.5577087402344,49524700,289.6739990234375,289.25999668666293,285.49039876302083,1,0
2019-08-22,293.2300109863281,293.92999267578125,290.3999938964844,292.3599853515625,278.47198486328125,51666400,291.21599731445315,289.2328534807478,285.68639872233075,1,0
2019-08-23,290.9200134277344,292.760009765625,283.4700012207031,284.8500061035156,271.3187255859375,149161500,290.41599731445314,289.36856951032365,285.808998819987,1,0
2019-08-26,287.2699890136719,288.0,285.5799865722656,288.0,274.3191223144531,72423800,289.55,289.8471418108259,285.97659891764323,0,0
2019-08-27,289.5400085449219,289.95001220703125,286.0299987792969,286.8699951171875,273.2428283691406,66668900,288.9059997558594,289.5642830984933,286.1329988606771,0,0
2019-08-28,286.1400146484375,289.07000732421875,285.25,288.8900146484375,275.16680908203125,59696700,288.1940002441406,289.07285853794644,286.3019323730469,0,0
2019-08-29,291.7200012207031,293.1600036621094,290.6099853515625,292.5799865722656,278.68157958984375,57899400,288.2380004882813,289.42857142857144,286.48059895833336,0,0
2019-08-30,294.2200012207031,294.239990234375,291.4200134277344,292.45001220703125,278.5577087402344,62901200,289.75800170898435,289.42857142857144,286.67186564127604,1,0
2019-09-03,290.57000732421875,291.5799865722656,289.2699890136719,290.739990234375,276.928955078125,69101400,290.3059997558594,289.1971435546875,286.8540655517578,1,0
2019-09-04,293.1400146484375,294.05999755859375,292.30999755859375,294.0400085449219,280.07220458984375,46887300,291.74000244140626,290.510001046317,287.0304656982422,1,0
2019-09-05,296.7900085449219,298.8299865722656,294.0,297.82000732421875,283.6726379394531,83258100,293.5260009765625,291.91285923549106,287.2163991292318,1,0
2019-09-06,298.1700134277344,298.760009765625,297.4200134277344,298.04998779296875,283.8917236328125,49584300,294.6200012207031,293.510001046317,287.4029990641276,1,0
2019-09-09,299.1400146484375,299.239990234375,297.1600036621094,298.20001220703125,284.03460693359375,51260300,295.77000122070314,294.84000069754467,287.5779325358073,1,0
2019-09-10,297.3599853515625,298.20001220703125,295.9700012207031,298.1300048828125,283.9679260253906,57947100,297.2480041503906,295.6328604561942,287.74479919433594,1,0
2019-09-11,298.4700012207031,300.3399963378906,297.75,300.25,285.9872131347656,68821100,298.49000244140626,296.7471444266183,287.9281992594401,1,0
2019-09-12,301.25,302.4599914550781,300.4100036621094,301.2900085449219,286.9778137207031,72908700,299.1840026855469,298.25428989955356,288.13586588541665,1,0
2019-09-13,301.7799987792969,302.1700134277344,300.67999267578125,301.0899963378906,286.787353515625,62104800,299.79200439453126,299.2614310128348,288.33999918619793,1,0
2019-09-16,299.8399963378906,301.1400146484375,299.45001220703125,300.1600036621094,285.9014892578125,58191200,300.1840026855469,299.59571620396207,288.5369325764974,1,0
2019-09-17,299.94000244140625,301.0199890136719,299.75,300.9200134277344,286.6253967285156,41475500,300.74200439453125,300.00571986607144,288.71573262532553,1,0
2019-09-18,300.489990234375,301.2200012207031,298.239990234375,301.1000061035156,286.7968444824219,73375800,300.91200561523436,300.42000470842635,288.8897993977865,1,0
2019-09-19,301.5299987792969,302.6300048828125,300.7099914550781,301.0799865722656,286.77777099609375,76560500,300.8700012207031,300.8414306640625,289.06779927571614,1,0
2019-09-20,300.3599853515625,300.6700134277344,297.4100036621094,298.2799987792969,285.4228210449219,89565000,300.30800170898436,300.5600019182478,289.2071993001302,0,0
2019-09-23,297.54998779296875,299.0,297.2699890136719,298.2099914550781,285.35577392578125,43476800,299.9179992675781,300.11999947684154,289.3429325358073,0,0
2019-09-24,299.4100036621094,299.8399963378906,294.80999755859375,295.8699951171875,283.1166687011719,94869400,298.9079956054687,299.37428501674106,289.45933247884113,0,0
2019-09-25,295.9599914550781,298.1099853515625,294.3299865722656,297.6199951171875,284.7912902832031,71854000,298.2119934082031,299.0114266531808,289.5939990234375,0,0
2019-09-26,297.6300048828125,297.8599853515625,295.45001220703125,297.0,284.1979675292969,56179700,297.39599609375,298.451424734933,289.7130655924479,0,0
2019-09-27,297.8299865722656,297.95001220703125,293.69000244140625,295.3999938964844,282.6669006347656,84746600,296.8199951171875,297.6371372767857,289.81893229166667,0,0
2019-09-30,295.9700012207031,297.54998779296875,295.9200134277344,296.7699890136719,283.9778747558594,51662400,296.53199462890626,297.02142333984375,289.93526550292967,0,0
2019-10-01,297.739990234375,298.4599914550781,293.0,293.239990234375,280.6000671386719,88242400,296.00599365234376,296.3014221191406,290.0288653564453,0,0
2019-10-02,291.5,291.510009765625,286.6400146484375,288.05999755859375,275.64337158203125,122539500,294.093994140625,294.85142299107144,290.0913987223307,0,0
2019-10-03,287.80999755859375,290.45001220703125,284.82000732421875,290.4200134277344,277.901611328125,85278800,292.7779968261719,294.0728541782924,290.1580653889974,0,0
2019-10-04,291.1400146484375,294.6300048828125,291.0799865722656,294.3500061035156,281.6622314453125,65091200,292.5679992675781,293.605712890625,290.2577321370443,0,0
2019-10-07,293.4700012207031,295.260009765625,292.7699890136719,293.0799865722656,280.4469299316406,59610500,291.8299987792969,293.0457109723772,290.3514654541016,0,0
2019-10-08,291.0400085449219,291.8500061035156,288.489990234375,288.5299987792969,276.09307861328125,95708100,290.88800048828125,292.0642830984933,290.42613220214844,0,0
2019-10-09,290.75,292.29998779296875,290.05999755859375,291.2699890136719,278.7149963378906,62359400,291.5299987792969,291.27856881277904,290.5345320638021,1,0
2019-10-10,291.17999267578125,294.2099914550781,291.0,293.239990234375,280.6000671386719,55296300,292.093994140625,291.27856881277904,290.65973205566405,1,0
2019-10-11,296.2699890136719,298.739990234375,296.1400146484375,296.2799987792969,283.509033203125,98720400,292.47999267578126,292.4528547014509,290.77866536458333,1,0
2019-10-14,295.92999267578125,296.6700134277344,295.57000732421875,295.95001220703125,283.1932373046875,40394800,293.0539978027344,293.2428545270647,290.888398844401,0,0
2019-10-15,297.1000061035156,299.70001220703125,296.9700012207031,298.8800048828125,285.9969787597656,46754500,295.1239990234375,293.88999720982144,291.0053322347005,1,0
2019-10-16,298.3699951171875,299.1600036621094,297.9200134277344,298.3999938964844,285.53765869140625,48928200,296.55,294.6499982561384,291.12026550292967,1,0
2019-10-17,299.67999267578125,300.239990234375,298.5199890136719,299.2799987792969,286.3797302246094,45736600,297.75800170898435,296.1857125418527,291.2400655110677,1,0
2019-10-18,298.69000244140625,299.3999938964844,297.0299987792969,297.9700012207031,285.12615966796875,64304000,298.09600219726565,297.14285714285717,291.3443322753906,1,0
2019-10-21,299.4200134277344,300.2099914550781,298.94000244140625,299.989990234375,287.0591125488281,39048600,298.90399780273435,298.10714285714283,291.46159891764324,1,0
2019-10-22,300.5799865722656,300.8999938964844,298.9100036621094,299.010009765625,286.121337890625,48594700,298.92999877929685,298.4971444266183,291.5779990641276,1,0
2019-10-23,298.7300109863281,299.94000244140625,298.5,299.8800048828125,286.9538879394531,34352200,299.2260009765625,299.0585719517299,291.6789990234375,1,0
2019-10-24,300.9100036621094,301.07000732421875,299.4599914550781,300.3699951171875,287.4226989746094,35453100,299.4440002441406,299.2714276994978,291.81979899088543,1,0
2019-10-25,299.739990234375,302.20001220703125,299.67999267578125,301.6000061035156,288.5997009277344,45205400,300.1700012207031,299.7285723005022,291.9701989746094,1,0
2019-10-28,302.94000244140625,303.8500061035156,302.9100036621094,303.29998779296875,290.2264404296875,42147000,300.8320007324219,300.3028564453125,292.1180655924479,1,0
2019-10-29,303.0,304.2300109863281,302.8599853515625,303.2099914550781,290.14031982421875,44284900,301.6719970703125,301.05142647879467,292.27513224283854,1,0
2019-10-30,303.42999267578125,304.54998779296875,301.989990234375,304.1400146484375,291.0302429199219,49643900,302.5239990234375,301.644287109375,292.43133239746095,1,0
2019-10-31,304.1300048828125,304.1300048828125,301.7300109863281,303.3299865722656,290.255126953125,69053800,303.1159973144531,302.2614266531808,292.5703322347005,1,0
2019-11-01,304.9200134277344,306.19000244140625,304.739990234375,306.1400146484375,292.94403076171875,71141500,304.0239990234375,303.1557137625558,292.705732421875,1,0
2019-11-04,307.8500061035156,308.0,306.9599914550781,307.3699951171875,294.1209716796875,60606900,304.83800048828124,304.1557137625558,292.84839904785156,1,0
2019-11-05,307.5899963378906,307.9200134277344,306.7099914550781,307.0299987792969,293.79559326171875,42933200,305.602001953125,304.9314270019531,292.9857989501953,1,0
2019-11-06,307.0299987792969,307.3999938964844,306.05999755859375,307.1000061035156,293.8626403808594,46487100,306.1940002441406,305.4742867606027,293.11859903971356,1,0
2019-11-07,308.57000732421875,309.6499938964844,307.6600036621094,308.17999267578125,294.8960876464844,54272300,307.16400146484375,306.18428693498885,293.2493322753906,1,0
2019-11-08,307.79998779296875,309.0,307.0299987792969,308.94000244140625,295.62335205078125,49032100,307.7239990234375,306.86999947684154,293.38366556803385,1,0
2019-11-11,307.4200134277344,308.5400085449219,307.2699890136719,308.3500061035156,295.0587463378906,35797300,307.9200012207031,307.58714512416293,293.52393229166665,1,0
2019-11-12,308.75,309.989990234375,308.1499938964844,309.0,295.6807556152344,46484600,308.3140014648437,307.99571446010043,293.6619989013672,1,0
2019-11-13,307.9100036621094,309.5400085449219,307.6600036621094,309.1000061035156,295.77642822265625,53917700,308.71400146484376,308.24285888671875,293.8012656656901,1,0
2019-11-14,308.7900085449219,309.6400146484375,308.0899963378906,309.54998779296875,296.20697021484375,51219900,308.9880004882813,308.6028573172433,293.9305322265625,1,0
2019-11-15,311.0199890136719,311.8399963378906,310.260009765625,311.7900085449219,298.3504333496094,62023600,309.55800170898436,309.2728576660156,294.0759989420573,1,0
2019-11-18,311.5299987792969,312.2799987792969,311.0299987792969,312.0199890136719,298.570556640625,49228000,310.2919982910156,309.82142857142856,294.2217321777344,1,0
2019-11-19,312.67999267578125,312.69000244140625,311.2200012207031,311.92999267578125,298.4844055175781,67804700,310.87799682617185,310.24857003348217,294.3715987141927,1,0
2019-11-20,311.2799987792969,311.8500061035156,309.05999755859375,310.7699890136719,297.3743896484375,79406200,311.2119934082031,310.5942818777902,294.50993204752604,1,0
2019-11-21,310.8900146484375,311.010009765625,309.3900146484375,310.2699890136719,296.8959655761719,54664700,311.3559936523437,310.7757088797433,294.64326538085936,1,0
